Jointax,Kingdom,Phylum,Class,Order,Family,Genus,GID,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25,site_26,site_27,site_28,site_29,site_30,site_31,site_32,site_33,site_34,site_35,site_36,site_37,site_38,site_39,site_40,site_41,site_42,site_43,site_44,site_45,site_46,site_47,site_48,site_49,site_50,site_51,site_52,site_53,site_54,site_55,site_56,site_57,site_58,site_59,site_60,site_61,site_62,site_63,site_64,site_65,site_66,site_67,site_68,site_69,site_70,Source,IDs
Burkholderiales_Comamonadaceae_Hydrogenophaga,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,371,0,0,0,0.002203759613901316,0.005521811154058531,0,0.007275372862859222,0,0.008931761343336906,0,0.1279099513942185,0.2168749354538883,0.03969829297340214,0.01679825298168991,0.08659674781102665,0.1074901060243318,0,0.03775009437523594,0,0,0.001581965592248368,0.155509101106409,0.5783577555830964,0,0.9573367065317387,18.26159246259006,0,4.045858277575616,0.01919017463058914,0.05379718461400521,0,0.9383642828921376,11.99891657638137,0.71,0.07236413633403285,1.696291617793016,1.060082197142671,0,0.001210053121332026,0,0,0.08399832003359933,0,0,0,0,0.02585418241120083,0.02809778027535825,0,0,0,0.001194476739556292,0,0,0,0.9020748562397015,0.06168080185042405,1.364073006724304,1.53102336825141,0.01245595928680736,6.87988099665303,1.072830353249019,1.132686084142395,0,0.1088731627653783,0,0.06351377760406489,0.005292965648652941,1.41,0,core,"['2559449854', '2873257731', '2868812366', '1056754011', '1056754008', '1056754005', '1056754002', '1056754001', '1056753997', '1056753995', '1056753992', '1056753989', '1056753986', '1056753983', '1056753980', '1056753976', '1056753973', '1056753970', '1056753963', '1056753960', '2868819025', '2864489046', '2858555876', '2578328120', '2578328118', '2578328113', '2578328111', '2578328110', '2578328108', '2578328104', '2578328101', '2836049458', '2836049457', '2823967098', '2820979923', '2820979902', '2820979898', '2820979893', '2820979889', '2820979886', '2820979882', '2820979878', '2820979848', '2820979844', '2820947232', '2820947220', '2820947214', '2820947209', '2820947204', '2820947201', '2820947197', '2820947193', '2820947189', '2820947184', '2820947179', '2820947175', '2820947169', '2820947164', '2820947160', '2820947155', '2820920958', '2820920953', '2820920948', '2820920905', '2820920867', '2820920854', '2820920802', '2820920745', '2820920699', '2820920551', '2820920545', '2820920486', '2820920439', '2820920402', '2820920365', '2820920342', '2820919978', '2820895159', '2820895149', '2820895144', '2820894938', '2578314917', '2578314916', '2578314914', '2578314910', '2573200145', '2573200144', '2573200143', '2573200142', '2573200141', '2573200140', '1159829879', '2795886273', '2795886270', '2795886267', '2795886264', '2795886262', '2795886260', '2795886256', '2795886253']"
Rhizobiales_Methylocystaceae_Methylocystis,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystis,449,2.477380439465747,1.897173211914248,2.504296587282102,1.668246027723296,2.904472667034788,0,2.238389717473021,1.28,30.89198523282124,11.73,0,0,0,0,0,0,0,1.849754624386561,0,0,0,0,0,0,0.02012419503219871,0,0.00324485690181063,0.02347693391243104,0,0,0,0.009877518767285657,0,0,12.65648744482234,0.009022827754218171,0.001630895687911801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01921229586935639,0.01751742984269348,0,0.01859427296392711,0.2224160488443088,0.02311604253351826,0,0,0,0,0,1.54,0,core,"['2869688717', '2675245788', '2675245784', '2675245782', '2675245780', '2675245779', '2675245778', '2675245777', '2675245776', '2675245775', '2675245774', '2675245773', '2675245772', '1859379333', '1859379332', '1859379331', '1859379330', '1859379328', '1859379327', '1859379325', '1859379324', '1859379323', '1859379321', '1859379320', '2279207763', '2279207756', '2279207717', '2279207705', '2279207650', '2279207646', '2279207627', '2279207606', '2279207604', '2279207530', '2279207525', '2279207489', '2279207484', '2279207420', '2279207412', '2279207392', '2279207388', '2279207375', '2279207360', '2279207354', '2279207344', '2279207342', '2279207292', '2279207218', '2279207211', '2279207209', '2279207199', '2279207192', '2279207190', '2279207126', '2279207093', '2279207074', '2279207054', '2279207049', '2279207046', '2279207031', '2279207025', '2279207022', '2279207018', '2279206992', '2846123322', '1962987718', '1962987711', '1962987708', '1819357850', '1819357847', '1819357846', '1819357843', '1819357841', '1819357839', '1819357836', '1819357834', '1819357828', '1819357820', '1819357818', '1819357811', '1819357804', '1819357799', '1819357795', '1819357792', '1819357790', '1819357788', '1819357786', '1819357784', '1819357782', '1819357776', '1819357773', '2250414281', '1939149979', '1939146548', '1939142372', '1668363134', '1668363132', '1668363130', '1668363128', '1668363126']"
Actinomycetales_Micrococcaceae_Micrococcus,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,462,0.6247307195174493,5.444887118193891,0.9820770930518046,1.45668510478877,2.1792748021351,0,0.5771795804534983,0,0.5984280100035727,0,0.0255819902788437,0.005163688939378292,0.03969829297340214,0.352763312615488,0.02405465216972963,0.02442956955098451,0,0.5536680508367937,0,0,0,0.01529597715800744,0.009720298413161283,0.004966229638458482,0.02012419503219871,0,0,0.04304104550612357,0.03838034926117827,0.01793239487133507,0,6.203081785855393,2.1397616468039,0,0.02170924090020986,1.215074137568047,0.8757909844086371,0.01713428999785821,0,0,0.0112540796038564,0.02099958000839983,0,0,0.2654736076111418,0.01293382194438457,0.02386539914880076,0,0,0.01510378457687826,1.327707249645338,0,0.6951340615690168,0.003816793893129771,0.005233957918978332,0.05212361704274136,0.2467232074016962,0.07684918347742556,0.09809760711908348,0.05694152816826222,0.03718854592785422,0.01744439598778892,0.04623208506703652,0,0.05443658138268917,0,0,0,0,0,core-us,"['2874253589', '2642193425', '2640237036', '2639838222', '2225168100', '2873342028', '2741131256', '2604900025', '2604899978', '2873254144', '2872497904', '2862786774', '2815935210', '2766924507', '2759079775', '2730640673', '2286471102', '2156086897', '2063116118', '1997972468', '1997970492', '1997970410', '1696242048', '1551803730', '1551802911', '1326135460', '289706305', '2872143347', '1928931350', '1928931347', '1928931343', '1928931339', '1928931335', '1928931326', '1928931318', '1928931314', '1928931300', '1928931281', '1928931268', '1928931256', '1928931252', '1928931249', '1928931241', '1928931239', '1928931235', '1928931232', '1928931228', '1928931224', '1928931221', '1928931217', '1928931213', '1928931209', '1928931205', '1928931202', '1928931198', '1928931194', '1928931191', '1928931188', '1928931183', '2781036449', '2781036448', '2781036447', '2781036446', '2781036445', '2781036444', '2781036443', '2781036442', '2781036441', '2781036440', '2781036439', '2781036438', '2781036437', '2869881624', '2869840458', '2869668499', '2868133560', '2867627474', '2866352149', '1797846014', '1797845964', '1797845943', '1797845916', '1797845913', '1797845903', '1797845897', '1797845839', '1797845821', '1797845818', '1797845801', '1797845786', '1797845776', '1797845771', '1797845736', '1797756416', '1797756409', '1797756404', '2864358441', '2863796740', '2863695131', '2863385713']"
Nitrospirales_Nitrospiraceae_Nitrospira,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,484,0.0215424386040499,0,0.01227596366314756,0.004407519227802631,0.01472482974415608,25.33,0.004850248575239481,6.94,0.1042038823389306,0,0,0.002581844469689146,0.1587931718936086,0,0.004810930433945925,0.01221478477549226,0,0.01258336479174531,0,0,0,0.0101973181053383,0.007290223809870963,0.004966229638458482,0.05749770009199632,0,0,0.0704308017372931,0,0,0,0.3259581193204267,0.5687973997833152,0,0,0.5052783542362176,0.3718442168438907,0,0,0,0,0,0,0,0,0,0.003977566524800128,0,0,0,0,0.0003981589131854306,0,0,0,0.002522110502068131,0.03084040092521203,0.07684918347742556,0.1191185229303157,0,0.05578281889178133,0.07849978194505015,0.09246417013407304,0,0,0,0.004885675200312683,0,2.82,0,core,"['1197011011', '2687007346', '1222858895', '1222858892', '1222858889', '1222705221', '1222705220', '1222705219', '2844578393', '2835484287', '2835484277', '2835484268', '2835484258', '2835484254', '2835484250', '2808825232', '1184132415', '1184132412', '1184132411', '1184132410', '1184132407', '1184132404', '1184132402', '1184132401', '1184132380', '1184132379', '1184132378', '1184132376', '1184132365', '1184132364', '1184132363', '1184132362', '1184132361', '1184132316', '1184132314', '1184132283', '1184132282', '1184132281', '1184132280', '2646270569', '2646267779', '2646266623', '2646200205', '2646191775', '2646182607', '2739909995', '2737473233', '2737472825', '2040611020', '1501019107', '1501019003', '1501018998', '1501018992', '1501018986', '2722339543', '2722339542', '1830173799', '1830173798', '1830173797', '1830173796', '1830173795', '927052374', '927052373', '927052343', '927052320', '927052318', '927052312', '927052304', '927052301', '2702653164', '1148657745', '1148657743', '1148657738', '1148657737', '1148657734', '1148657733', '1148657698', '1148657696', '1148657691', '1148657684', '1148657682', '1148657671', '1148657666', '1148657664', '1148657662', '1148657659', '1148657657', '1148657649', '1148657645', '1148657639', '1148657630', '1148657616', '1148657615', '1148657610', '2700936708', '2700630332', '2668941484', '2668933517', '2668929770', '2647495864']"
Burkholderiales_Alcaligenaceae_Phreatobacter,Bacteria,Proteobacteria,Alphaproteobacteria,Burkholderiales,Alcaligenaceae,Phreatobacter,550,0,0,0,0.004407519227802631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01258336479174531,0,0,0,0,0,0,3.001379944802208,0.00791744741495342,0,11.33935907970419,0,0,0,0.09877518767285659,0.2437703141928494,0,0.1302554454012591,0.2556467863695149,0.1141626981538261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06547597395511258,0,0,23.91603053435115,15.26222129174081,0,0,18.96253602305475,26.07994954980205,0,2.324284120490889,3.279546445704318,3.005085529357374,0,0,0,0,0,0,0,core,"['2536706512', '2536706119', '1382318666', '1382318663', '1382318661', '1382318660', '2413361746', '2413361745', '2413361743', '2413361742', '2413361741', '2552713101', '2552712994', '2529046128', '2363083485', '2363081505', '2273853452', '1885537425', '1885537405', '1559463553', '1445135970', '959494959', '1386642520', '1356609554', '1139937184', '1040979686', '359746203', '359746201', '359746200', '948513344', '772402079']"
Actinomycetales_Propionibacteriaceae_Propionibacterium,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,572,4.782421370099095,21.305255169797,19.62926589737294,24.96859642550191,19.97975335910179,0,4.927852552443312,0,5.442419911873288,0,20.64466615502686,0.7668078074976764,2.77888050813815,26.17167814547287,32.90195323775618,2.398983729906679,4.976177871889889,4.165093746067698,0.003380883038351289,0,0,2.730331922704329,12.43712181963986,0.2234803337306317,0.1638684452621895,0,1.422869751443961,0.7160464843291466,5.488389944348493,0.9504169281807586,0,9.018174634531807,4.7670639219935,2.49,0.6006223315724727,1.669223134530362,1.16772131254485,0.9166845148854144,0.9317409034256603,0.3319209039548022,0.04126495854747346,3.296934061318773,0.3054789121009066,0,3.660032072445996,0.19831860314723,6.847380772443419,0.09834223096375386,5.12,0.01726146808786087,78.83671019606416,0,0,0.08015267175572519,0.1099131162985449,6.607929515418502,0.5242868157286045,0.5187319884726225,1.138632939775076,1.946688494252464,0.2045370026031982,0.1526384648931531,0.2773925104022191,6.99,1.524224278715297,0,0.107484854406879,0.005292965648652941,0,0,core-us,"['2815386905', '2519610465', '2519588122', '2303666888', '984346945', '546154772', '2859966873', '2859966872', '2859966871', '2859966870', '2859966865', '2859966861', '2859966858', '2859966851', '2859966849', '2859966847', '2859966845', '2859966843', '2859966841', '2859966839', '2859966837', '2859966835', '2859966833', '2859966832', '2859966830', '2859966828', '2859966825', '2859966824', '2859966822', '2859974893', '2859974869', '2859974849', '2859974842', '2859974836', '2859974823', '2859974818', '2859974806', '2859974790', '2859974784', '2859974777', '2859974772', '2859974767', '2859974761', '2859974754', '2859974750', '2859974741', '2859974737', '2859974732', '2859974728', '2859974722', '2859974716', '2859974710', '2859974705', '2859974699', '2859974694', '2859974689', '2859974683', '2859974676', '2859974670', '2859974663', '2859974656', '2859974649', '2859974638', '2859974633', '2859974629', '2859974623', '2859974616', '2859974604', '2859974598', '2859974593', '2859974586', '2859974581', '2859974575', '2859974569', '2859974564', '2859974559', '2859974553', '2859974546', '2859974540', '2859974533', '2859974527', '2859974521', '2859974516', '2859974511', '2859974505', '2859974500', '2859974494', '2859974488', '2859974483', '2859974477', '2859974471', '2859974464', '2859971529', '2859971525', '2859971504', '2859971498', '2859971488', '2859971481', '2859971474', '2859971468']"
Rhodocyclales_Rhodocyclaceae_Propionivibrio,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio,575,0.0430848772080999,0.03794346423828496,0.06137981831573779,0.01763007691121053,0.04785569666850727,0,0.05335273432763429,0,0.08038585209003216,0,0,4.859031291954972,0.09924573243350536,0,0,0.007328870865295353,0,0.1132502831257078,0,0.08668015024559377,0.2198932173225233,0.007647988579003722,0.007290223809870963,3.074096146205801,0.2242410303587856,0.1952970362355177,0,0.0626051570998161,3.895605450009595,6.563256522908635,0,0,0,0,0.003618206816701643,0,0.006523582751647205,23.93660312700792,27.03621688992147,0,0.1575571144539896,27.82444351112978,2.177769018525818,0.16,0,0.1940073291657685,39.06964718984925,2.613093565608317,9.98,0,0,0,0,0,0,0.0008407035006893769,4.872783346183501,0.09606147934678194,0.1016010930876222,2.78835545748959,0.01859427296392711,0.1351940689053641,0.1386962552011096,1.82,4.300489929232445,8.43,0,0,0,0.84,core,"['1896006982', '1772034515', '1772034514', '1772034513', '1772034512', '1772034510', '1772034509', '1772034508', '1223909371', '1223909368', '1223909365', '1896007127', '1896007110', '1896007084', '1896007079', '1896007077', '1896007076', '1896007075', '1896007074', '1896007070', '1896007068', '1896007067', '1896007066', '1896007065', '1896007064', '1896007063', '1896007062', '1896007061', '1896007060', '1896007059', '1896007058', '1896007057', '1896007056', '1896007055', '1896007054', '1896007053', '1896007052', '1896007051', '1896007049', '1896007047', '1896007046', '1896007045', '1896007042', '1896007040', '1896007038', '1896007037', '1896007036', '1896007035', '1896007034', '1896007032', '1896007031', '1896007024', '1896007022', '1896007020', '1896007019', '1896007018', '1896007011', '1896007010', '1896007008', '1896007004', '1896006998', '1896006997', '1896006990', '1896006989', '1896006988', '1896006986', '1896006985', '1896006983', '1896006979', '1896006978', '1896006977', '1896006976', '1896006975', '1896006974', '1896006972', '1896006971', '1896006970', '1896006969', '1896006952', '1896006941', '1896006937', '1896006936', '1896006935', '1896006932', '1896006929', '1896006919', '1896006915', '1896006905', '1896006903', '1896006897', '1896006894', '1896006893', '1896006892', '1896006891', '1896006889', '1896006888', '1896006880', '1896006879', '1896006877', '1896006876']"
Pseudomonadales_Pseudomonadaceae_Pseudomonas,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,587,5.277897457992245,3.471826977803073,2.062361895408789,1.463296383630474,2.40750966316952,0,2.929550139444647,0,2.81945933071335,0,1.893067280634433,5.486419498089435,2.818578801111552,1.293465479590123,5.162128355623977,3.466555919284702,2.276336686077289,13.76620108216937,0,0.05778676683039585,0.1265572473798695,45.07214602559527,2.687662511239095,0.2135478744537147,9.964351425942962,0.001319574569158903,32.13057304172886,1.537739171264233,0.3262329687200153,0.5155563525508832,0,0.1382852627419992,0.2708559046587216,0,0.01447282726680657,0.2706848326265452,0.1728749429186509,5.463696723067038,4.465096017715178,2.062146892655367,0.003751359867952133,0.5459890802183957,58.26763894363422,1.66,14.34905062864689,0.01724509592584609,0.248597907800008,19.57010396178702,0,0,0,14.95564509707114,0,0,0.01395722111727555,0.9424286242727915,1.094834232845027,1.402497598463016,1.499491994534562,0.2491191857361472,0.8181480104127928,3.270824247710423,3.675450762829403,2.85,0.4354926510615134,1.52,12.27281610318546,20.89133541523315,0,0.46,core-us,"['2876039251', '2876031393', '2874270691', '2874247647', '2874247299', '2643551671', '2643551670', '2643551668', '2643551667', '2643551666', '2643551664', '2643551663', '2643551662', '2643551661', '2643551660', '2643551659', '2643551658', '2643551657', '2643551656', '2643551655', '2643551654', '2643551652', '2643551651', '2643551650', '2643551649', '2643551647', '2643551646', '2643551645', '2643551644', '2643551643', '2875036254', '2875036252', '2875036251', '2875036246', '2875036243', '2875036242', '2875036241', '2875036240', '2875036239', '2875015191', '2875015190', '2875015189', '2875015188', '2875015187', '2875015186', '2875015185', '2875015184', '2875015182', '2875015179', '2875015178', '2875015172', '2875015171', '2875015170', '2875015169', '2875015167', '2875015166', '2874235202', '2874192489', '2874143708', '2874142227', '2874142226', '2874142225', '2874142224', '2874142219', '2872197976', '2872197945', '2872197938', '2872197895', '2872197894', '2872197887', '2872197870', '2872197810', '2872197776', '2872197758', '2872197708', '2872197706', '2872197692', '2872197691', '2872197686', '2872197672', '2737583278', '2737583275', '2875285896', '2875285894', '2875285893', '2875285892', '2875285890', '2875285889', '2875285887', '2875285886', '2875285885', '2875285882', '2875285881', '2875285879', '2875285878', '2875285877', '2875285876', '2875285875', '2875285874', '2875285872']"
Burkholderiales_Comamonadaceae_Pseudorhodoferax,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pseudorhodoferax,589,0.0646273158121499,0.01897173211914248,0.03682789098944267,0.02203759613901316,0.04969630038652678,0,0.03395174002667636,0,0.1488626890556151,0,0,0,0,0,0,0,0,0.1510003775009437,0,0,0.0150286731263595,0,0,0.02483114819229241,2.113040478380865,0.1741838431289752,0,5.102320303635012,0,0,0,1.20505728960885,2.491874322860238,0,0.1374918590346624,2.162471051760955,7.688042272816231,0,0,0,0.01500543947180853,0,0,0,0,0,0,0,0,0,0,0.001592635652741722,0,0,0,0.04455728553653697,0,3.227665706051873,3.128612969905056,0,1.840833023428784,16.35412123855212,12.32085067036523,0,0,0.28,1.651358217705687,0.005292965648652941,0,0,core,"['2810195793', '1906996890', '1906996889', '1906996887', '1906996886', '1906996885', '1906996884', '1906996883', '1906996882', '1906996881', '1906996880', '1906996878', '1906996877', '1906996875', '1906996873', '1906996872', '2724463119', '1434817095', '1434817094', '1434817093', '1434817092', '1434817091', '2693292299', '2693292283', '2562456827', '2552713009', '2411505572', '2273853449', '2116728095', '1920225122', '1869438473', '1869438458', '1846441809', '343199105', '566085100', '343201490', '1435888417', '1389500949', '1193830862', '1190361545', '1143284048', '1143284034', '892164930', '892164905', '746874010', '371754197', '577755001', '291419612', '390132955', '383617571', '383617545', '383617509', '383617505', '380450209', '312597944', '345646802', '332649844', '40641615', '193876561']"
Xanthomonadales_Xanthomonadaceae_Pseudoxanthomonas,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,591,3.059026281775097,3.073420603301081,3.707341026270562,2.637900257839875,4.301490889011596,7.37,4.568934157875591,0,5.394783851375491,0,0,0.3769492925746153,0,0,0,0,0,35.79967283251542,0,0,0,0,0,0,7.241835326586936,0,0,0.5008412567985288,0.03838034926117827,0.1569084551241818,0,0,0,0,0,0,0.003261791375823602,0,0,0,0,0.08399832003359933,0,0,0,0.05173528777753827,0.08551768028320274,0,0,0,0,0.0007963178263708611,0,0,0,0,0.7555898226676947,0.4803073967339098,0.6481449041796588,0.0302501868393893,0.5392339159538861,0.4186655037069342,0.3929727230698105,0,0.1088731627653783,0,0.004885675200312683,0.005292965648652941,0,0,core,"['2873733672', '2747349623', '2747349622', '2747349621', '2731726220', '1807029418', '1806983895', '1254198789', '1011462232', '2871849474', '2871849425', '2871849051', '2871848990', '1949159961', '2864489039', '2864153943', '2864153931', '2864153929', '2864153925', '2864153912', '2864153907', '2864153905', '2864153901', '2864153900', '2864153895', '1806882537', '1806882534', '1806882532', '1806882531', '1806882529', '1806882528', '1806882527', '1806882526', '1806882525', '1806882523', '1806882522', '1806882521', '1806882520', '1806882519', '1806882518', '1806882517', '1806882515', '1011462360', '1011462352', '1011462350', '1011462322', '1011462278', '1011462260', '1011462248', '1011462234', '1011462218', '1011462209', '1011462167', '1011462165', '1011462136', '1011462102', '1011462067', '1011462061', '1011462036', '1011462031', '485050412', '485050358', '485050213', '485050207', '485050206', '485050197', '485050191', '485050186', '485050184', '485050181', '485050177', '485050160', '485050137', '485050108', '485050084', '2602798333', '2847662593', '2847662591', '2847662589', '2842145052', '2839695457', '2836053848', '2817865765', '2817865764', '2818076586', '2818076585', '2818076584', '2818076583', '2818076582', '2818076581', '2818028635', '2818028632', '2818028629', '2818028626', '2818028623', '2818028619', '2818028278', '2818028275', '2818028272', '2818025153']"
Burkholderiales_Oxalobacteraceae_Ralstonia,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Ralstonia,596,0,0,0,0,0,0,0,0,0,0,0,0.01032737787875658,0.01984914648670107,0,0,0.03420139737137832,0,0,19.9749814655162,0.04334007512279688,0.06644255487443149,0.007647988579003722,0.002430074603290321,0.01489868891537545,0,0,1.6483873061198,0,0,0.008966197435667534,0.1449695563931575,0.009877518767285657,0,0,0.01447282726680657,0,0.004892687063735403,0.3448275862068966,0.3363947677303034,0,0.02250815920771279,0,0.423728813559322,0,0.001347581764523563,0,0,3.793200337173364,0.84,0,1.404095885926303,0.0003981589131854306,0.6509985655963809,0.003816793893129771,0.01395722111727555,0.001681407001378754,0,0,0,0.001779422755258194,0.01859427296392711,0,0,0,0,0,0,0,0,0,core,"['2873342026', '1724480303', '1724480299', '1724480297', '1724480291', '1724480288', '1724480286', '1724480284', '1724480276', '1724480274', '1724480271', '1724480269', '1724480265', '1724480263', '1724480261', '1724480258', '1724480256', '1724480255', '1724480245', '1724480243', '1724480236', '1724480233', '1724480231', '1724480229', '1724480224', '1724480215', '1724480213', '1724480211', '1724480208', '1724480206', '1724480204', '1724480202', '1724480200', '1724480197', '1724480195', '1724480188', '1724480178', '1724480173', '1724480169', '1724480165', '1724480162', '1724480160', '1724480158', '1724480153', '1724480151', '1724480148', '1724480145', '1724480143', '1724480140', '1724480138', '1724480136', '1724480132', '1724480130', '1724480126', '1724480123', '1724480118', '1724480116', '1724480114', '1724480112', '1724480109', '1724480105', '1724480103', '1724480097', '1724480095', '1724480092', '1724480087', '1724480085', '1724480083', '1724480080', '1724480076', '1724480074', '1724480069', '1724480067', '1724480065', '1724480062', '1724480060', '1724480057', '1724480039', '1724480035', '1724480032', '1724480030', '1724480028', '1724480026', '1724480024', '1724480021', '1724480017', '1724480015', '1724480014', '1724480006', '1724480002', '1724480000', '1724479996', '1724479986', '1724479984', '1724479982', '1724479963', '1724479904', '1724479897', '1724479772', '1724479769']"
Saprospirales_Chitinophagaceae_Sediminibacterium,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Sediminibacterium,647,0,0,0,0,0.003681207436039021,0,0,1.18,0.02977253781112302,0.54,10.71885392683551,1.988020241660642,23.89837236998809,1.293465479590123,2.07832194746464,31.08907021058289,2.011646373742721,0.01258336479174531,0,0.05778676683039585,0.5062289895194779,2.93172895528476,1.727783042939418,35.30989272943981,1.40869365225391,0.3312132168588847,0,0.05869233478107759,1.631164843600077,3.187483188379808,0.02899391127863149,0.08889766890557092,0.1354279523293608,1.8,0,3.840717014045535,0.1712440472307391,1.850503319768687,0.4150482206168851,0,0,1.532969340613188,0.1083957430035475,0,0,0.1422720413882302,0.7955133049600254,0.07024445068839562,3.67,0,0.2273471317885853,0.005176065871410597,0,0.02480916030534351,0.02616978959489166,0.0327874365268857,19.67617579028527,0.07684918347742556,0.05255228952808044,0.6744012242428556,1.152844923763481,0.1221107719145225,0.1618122977346279,0,1.30647795318454,0,0,0,1.75,0,core,"['2873257798', '2868812344', '2868812336', '2868812318', '2868812313', '2868812303', '2868812295', '2868812383', '2868812374', '1804203626', '1804203624', '1804203520', '1804203373', '1804187006', '1804187005', '1804186999', '1804186997', '1154927421', '1154927420', '1154927419', '1154927418', '2560890245', '2560889893', '2560889873', '2560889796', '2560889615', '2560889518', '2559424332', '2559424322', '2559424318', '2559424315', '2559424290', '2559424274', '2559424247', '2559424234', '2559424231', '2559424223', '2559424177', '2559424175', '2559424164', '2559424150', '2559424148', '2559424129', '2559424120', '2559424110', '2559424088', '2559424043', '2559424020', '2559424017', '2559424010', '2559424000', '2559423990', '2559423970', '2559423961', '2559423958', '2559423955', '2559423920', '2559423879', '2559423877', '2559423874', '2559423865', '2559423825', '2559423803', '2559423748', '2559423722', '2559423707', '2559423704', '2559423701', '2559423660', '2559423636', '2559423633', '2559423604', '2559423602', '652354098', '2781114490', '2538962177', '2538962028', '2538962025', '2538962016', '2538961585', '2538961556', '2538961455', '2538961409', '2739910210', '2737473113', '2735063826', '2727930158', '2727093826', '1597771341', '1597771340', '1597771338', '1597771336', '1597771335', '2638789370', '2104637668', '213972482', '2363085784', '2360538108', '959495042', '848212600']"
Xanthomonadales_Xanthomonadaceae_Silanimonas,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Silanimonas,659,0.1077121930202499,0.1517738569531398,0.1473115639577707,0.07933534610044736,0.1049144119271121,1.49,0.08002910149145144,0,0.1786352268667381,0,0,0,0,0,0,0,0,0.2139172014596703,0,0,0,0,0,0,0.4484820607175713,0,0,6.244864420706656,0,0,0,2.755827736072698,3.737811484290358,0,0,3.973051821107402,2.175614847674343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7108549471661864,0.7357320533931262,0,0.669393826701376,0.5102485826428259,0.6934812760055479,0,0,0,0,0,0,0,core,"['655364722', '655364720', '2500766605', '1121595807', '1885537455', '1784786718', '1445135965', '645320345', '219846225', '1248643645', '1196567244', '1200880082', '1200880081', '1189986196', '1189986195', '1189986194', '1189986193', '519668707', '519668706', '519668705', '1025608222', '509156688', '375340926', '673539076', '409969669', '409969114', '353329363', '186921443', '321156628', '300998031', '121495666', '133737189', '133737181', '133737165', '133737154', '44985419']"
Burkholderiales_Comamonadaceae_Simplicispira,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,660,1.529513140887549,0.910643141718839,1.05573287503069,0.9277827974524538,1.362046751334438,2.71,9.959985449254274,0,1.607717041800643,0,0,0,0,0,0,0,0,2.252422297722411,0,0,0,0,0,0,0.4829806807727691,0,0,0.3756309425988966,0,0,0.02899391127863149,0.4148557882259977,0.6500541711809318,0,0,0.6135522872868356,2.521364733511645,0,0,0,0.1538057545860375,0,0,0.89,0,0.08622547962923044,0,0,0,0,0,0,0,0.001908396946564886,0,0.04203517503446884,0,0.5571565802113353,0.553550783029114,0,0.05578281889178133,0.5800261665939817,0.53166897827092,1.12,0,2.79,0.004885675200312683,0,0,0,core,"['2868561968', '2868561958', '1477072100', '1477072098', '1477072097', '1477072096', '1477072094', '1477072093', '1477072091', '1477072088', '1477072087', '1477072086', '1477072085', '1477072083', '1477072082', '1477072081', '1477072080', '1477072079', '1477072078', '1477072077', '1477072076', '1477072075', '1477072074', '1477072073', '1477072072', '1477072071', '1477072070', '1477072069', '1477072068', '1477072067', '1477072066', '1477072065', '1477072064', '1486434072', '1486434068', '1486434066', '1486434060', '1486434058', '1486434053', '1486434049', '1486434047', '1486434045', '1486434041', '1486434039', '1486434037', '1486434035', '1486434033', '1486434029', '1486434025', '1486434021', '1486434019', '1486434017', '1486434015', '1477218336', '1477218335', '1477218334', '1592901361', '1592901358', '1592901355', '1592901352', '1592901349', '1592901346', '1592901343', '1592901337', '1592901334', '2215374691', '2215374689', '2215374688', '2215374687', '2215374686', '2215374685', '2215374684', '2215374683', '542215017', '1279119385', '2446190617', '2438108409', '2363083487', '2363083291', '2310188472', '2287968629', '2201045861', '1995026437', '2165743543', '2148244644', '2148244643', '2116728081', '2057435422', '1958635722', '1059433218', '1917181154', '1914726731', '1725845970', '1725845904', '1725845899', '1725845774', '1864207029', '1851781487', '1509790167', '1782808267']"
